tsa,au_id,stratum_code,si_level,ifm,curve_id,age,volume
29,2901000,SBPS_PLI,L,unmanaged,2901000,1,0.0
29,2901000,SBPS_PLI,L,unmanaged,2901000,10,0.0
29,2901000,SBPS_PLI,L,unmanaged,2901000,20,0.03
29,2901000,SBPS_PLI,L,unmanaged,2901000,30,0.16
29,2901000,SBPS_PLI,L,unmanaged,2901000,40,0.57
29,2901000,SBPS_PLI,L,unmanaged,2901000,50,1.53
29,2901000,SBPS_PLI,L,unmanaged,2901000,60,3.38
29,2901000,SBPS_PLI,L,unmanaged,2901000,70,8.45
29,2901000,SBPS_PLI,L,unmanaged,2901000,80,11.0
29,2901000,SBPS_PLI,L,unmanaged,2901000,90,19.78
29,2901000,SBPS_PLI,L,unmanaged,2901000,100,27.86
29,2901000,SBPS_PLI,L,unmanaged,2901000,110,35.87
29,2901000,SBPS_PLI,L,unmanaged,2901000,120,43.5
29,2901000,SBPS_PLI,L,unmanaged,2901000,130,50.6
29,2901000,SBPS_PLI,L,unmanaged,2901000,140,57.21
29,2901000,SBPS_PLI,L,unmanaged,2901000,150,63.27
29,2901000,SBPS_PLI,L,unmanaged,2901000,160,68.58
29,2901000,SBPS_PLI,L,unmanaged,2901000,170,73.03
29,2901000,SBPS_PLI,L,unmanaged,2901000,180,76.51
29,2901000,SBPS_PLI,L,unmanaged,2901000,190,78.92
29,2901000,SBPS_PLI,L,unmanaged,2901000,200,80.25
29,2901000,SBPS_PLI,L,unmanaged,2901000,210,80.78
29,2901000,SBPS_PLI,L,unmanaged,2901000,220,80.85
29,2901000,SBPS_PLI,L,unmanaged,2901000,230,80.75
29,2901000,SBPS_PLI,L,unmanaged,2901000,240,80.57
29,2901000,SBPS_PLI,L,unmanaged,2901000,250,80.36
29,2901000,SBPS_PLI,L,unmanaged,2901000,260,80.12
29,2901000,SBPS_PLI,L,unmanaged,2901000,270,79.87
29,2901000,SBPS_PLI,L,unmanaged,2901000,280,79.62
29,2901000,SBPS_PLI,L,unmanaged,2901000,290,79.3
29,2901000,SBPS_PLI,L,unmanaged,2901000,299,79.79
29,2901000,SBPS_PLI,L,managed,2921000,0,0.0
29,2901000,SBPS_PLI,L,managed,2921000,10,0.0
29,2901000,SBPS_PLI,L,managed,2921000,20,0.0
29,2901000,SBPS_PLI,L,managed,2921000,30,0.0
29,2901000,SBPS_PLI,L,managed,2921000,40,0.0
29,2901000,SBPS_PLI,L,managed,2921000,50,0.0
29,2901000,SBPS_PLI,L,managed,2921000,60,0.2
29,2901000,SBPS_PLI,L,managed,2921000,70,0.9
29,2901000,SBPS_PLI,L,managed,2921000,80,3.6
29,2901000,SBPS_PLI,L,managed,2921000,90,8.1
29,2901000,SBPS_PLI,L,managed,2921000,100,15.0
29,2901000,SBPS_PLI,L,managed,2921000,110,22.0
29,2901000,SBPS_PLI,L,managed,2921000,120,28.9
29,2901000,SBPS_PLI,L,managed,2921000,130,36.3
29,2901000,SBPS_PLI,L,managed,2921000,140,41.9
29,2901000,SBPS_PLI,L,managed,2921000,150,46.7
29,2901000,SBPS_PLI,L,managed,2921000,160,51.2
29,2901000,SBPS_PLI,L,managed,2921000,170,55.3
29,2901000,SBPS_PLI,L,managed,2921000,180,59.1
29,2901000,SBPS_PLI,L,managed,2921000,190,62.3
29,2901000,SBPS_PLI,L,managed,2921000,200,65.1
29,2901000,SBPS_PLI,L,managed,2921000,210,67.4
29,2901000,SBPS_PLI,L,managed,2921000,220,69.3
29,2901000,SBPS_PLI,L,managed,2921000,230,70.9
29,2901000,SBPS_PLI,L,managed,2921000,240,72.3
29,2901000,SBPS_PLI,L,managed,2921000,250,73.4
29,2901000,SBPS_PLI,L,managed,2921000,260,74.2
29,2901000,SBPS_PLI,L,managed,2921000,270,74.9
29,2901000,SBPS_PLI,L,managed,2921000,280,75.5
29,2901000,SBPS_PLI,L,managed,2921000,290,75.8
29,2901000,SBPS_PLI,L,managed,2921000,300,76.1
29,2901000,SBPS_PLI,L,managed,2921000,310,76.3
29,2901000,SBPS_PLI,L,managed,2921000,320,76.4
29,2901000,SBPS_PLI,L,managed,2921000,330,76.4
29,2901000,SBPS_PLI,L,managed,2921000,340,76.3
29,2901000,SBPS_PLI,L,managed,2921000,350,76.2
29,2901001,MS_PLI,L,unmanaged,2901001,1,0.0
29,2901001,MS_PLI,L,unmanaged,2901001,10,0.0
29,2901001,MS_PLI,L,unmanaged,2901001,20,0.0
29,2901001,MS_PLI,L,unmanaged,2901001,30,0.02
29,2901001,MS_PLI,L,unmanaged,2901001,40,0.11
29,2901001,MS_PLI,L,unmanaged,2901001,50,0.45
29,2901001,MS_PLI,L,unmanaged,2901001,60,0.85
29,2901001,MS_PLI,L,unmanaged,2901001,70,3.35
29,2901001,MS_PLI,L,unmanaged,2901001,80,8.96
29,2901001,MS_PLI,L,unmanaged,2901001,90,14.81
29,2901001,MS_PLI,L,unmanaged,2901001,100,21.62
29,2901001,MS_PLI,L,unmanaged,2901001,110,29.38
29,2901001,MS_PLI,L,unmanaged,2901001,120,37.81
29,2901001,MS_PLI,L,unmanaged,2901001,130,46.45
29,2901001,MS_PLI,L,unmanaged,2901001,140,54.81
29,2901001,MS_PLI,L,unmanaged,2901001,150,62.29
29,2901001,MS_PLI,L,unmanaged,2901001,160,68.32
29,2901001,MS_PLI,L,unmanaged,2901001,170,72.66
29,2901001,MS_PLI,L,unmanaged,2901001,180,75.54
29,2901001,MS_PLI,L,unmanaged,2901001,190,77.39
29,2901001,MS_PLI,L,unmanaged,2901001,200,78.59
29,2901001,MS_PLI,L,unmanaged,2901001,210,79.33
29,2901001,MS_PLI,L,unmanaged,2901001,220,79.75
29,2901001,MS_PLI,L,unmanaged,2901001,230,79.94
29,2901001,MS_PLI,L,unmanaged,2901001,240,79.97
29,2901001,MS_PLI,L,unmanaged,2901001,250,79.89
29,2901001,MS_PLI,L,unmanaged,2901001,260,79.75
29,2901001,MS_PLI,L,unmanaged,2901001,270,79.58
29,2901001,MS_PLI,L,unmanaged,2901001,280,79.39
29,2901001,MS_PLI,L,unmanaged,2901001,290,79.2
29,2901001,MS_PLI,L,unmanaged,2901001,299,79.02
29,2901001,MS_PLI,L,managed,2921001,0,0.0
29,2901001,MS_PLI,L,managed,2921001,10,0.0
29,2901001,MS_PLI,L,managed,2921001,20,0.0
29,2901001,MS_PLI,L,managed,2921001,30,0.0
29,2901001,MS_PLI,L,managed,2921001,40,0.0
29,2901001,MS_PLI,L,managed,2921001,50,0.0
29,2901001,MS_PLI,L,managed,2921001,60,0.1
29,2901001,MS_PLI,L,managed,2921001,70,1.6
29,2901001,MS_PLI,L,managed,2921001,80,4.9
29,2901001,MS_PLI,L,managed,2921001,90,13.4
29,2901001,MS_PLI,L,managed,2921001,100,22.2
29,2901001,MS_PLI,L,managed,2921001,110,31.7
29,2901001,MS_PLI,L,managed,2921001,120,41.6
29,2901001,MS_PLI,L,managed,2921001,130,50.6
29,2901001,MS_PLI,L,managed,2921001,140,58.2
29,2901001,MS_PLI,L,managed,2921001,150,65.6
29,2901001,MS_PLI,L,managed,2921001,160,72.3
29,2901001,MS_PLI,L,managed,2921001,170,78.3
29,2901001,MS_PLI,L,managed,2921001,180,83.5
29,2901001,MS_PLI,L,managed,2921001,190,88.1
29,2901001,MS_PLI,L,managed,2921001,200,92.1
29,2901001,MS_PLI,L,managed,2921001,210,95.5
29,2901001,MS_PLI,L,managed,2921001,220,98.5
29,2901001,MS_PLI,L,managed,2921001,230,101.0
29,2901001,MS_PLI,L,managed,2921001,240,103.2
29,2901001,MS_PLI,L,managed,2921001,250,105.2
29,2901001,MS_PLI,L,managed,2921001,260,106.9
29,2901001,MS_PLI,L,managed,2921001,270,108.3
29,2901001,MS_PLI,L,managed,2921001,280,109.6
29,2901001,MS_PLI,L,managed,2921001,290,110.6
29,2901001,MS_PLI,L,managed,2921001,300,111.4
29,2901001,MS_PLI,L,managed,2921001,310,112.1
29,2901001,MS_PLI,L,managed,2921001,320,112.7
29,2901001,MS_PLI,L,managed,2921001,330,113.1
29,2901001,MS_PLI,L,managed,2921001,340,113.4
29,2901001,MS_PLI,L,managed,2921001,350,113.6
29,2901002,IDF_FD,L,unmanaged,2901002,1,0.0
29,2901002,IDF_FD,L,unmanaged,2901002,10,0.02
29,2901002,IDF_FD,L,unmanaged,2901002,20,0.34
29,2901002,IDF_FD,L,unmanaged,2901002,30,1.73
29,2901002,IDF_FD,L,unmanaged,2901002,40,4.98
29,2901002,IDF_FD,L,unmanaged,2901002,50,10.48
29,2901002,IDF_FD,L,unmanaged,2901002,60,19.61
29,2901002,IDF_FD,L,unmanaged,2901002,70,27.4
29,2901002,IDF_FD,L,unmanaged,2901002,80,36.85
29,2901002,IDF_FD,L,unmanaged,2901002,90,46.84
29,2901002,IDF_FD,L,unmanaged,2901002,100,57.1
29,2901002,IDF_FD,L,unmanaged,2901002,110,67.11
29,2901002,IDF_FD,L,unmanaged,2901002,120,76.13
29,2901002,IDF_FD,L,unmanaged,2901002,130,83.52
29,2901002,IDF_FD,L,unmanaged,2901002,140,89.03
29,2901002,IDF_FD,L,unmanaged,2901002,150,92.79
29,2901002,IDF_FD,L,unmanaged,2901002,160,95.17
29,2901002,IDF_FD,L,unmanaged,2901002,170,96.67
29,2901002,IDF_FD,L,unmanaged,2901002,180,98.0
29,2901002,IDF_FD,L,unmanaged,2901002,190,99.63
29,2901002,IDF_FD,L,unmanaged,2901002,200,101.34
29,2901002,IDF_FD,L,unmanaged,2901002,210,102.49
29,2901002,IDF_FD,L,unmanaged,2901002,220,102.68
29,2901002,IDF_FD,L,unmanaged,2901002,230,102.14
29,2901002,IDF_FD,L,unmanaged,2901002,240,101.31
29,2901002,IDF_FD,L,unmanaged,2901002,250,100.49
29,2901002,IDF_FD,L,unmanaged,2901002,260,99.75
29,2901002,IDF_FD,L,unmanaged,2901002,270,99.12
29,2901002,IDF_FD,L,unmanaged,2901002,280,98.56
29,2901002,IDF_FD,L,unmanaged,2901002,290,98.0
29,2901002,IDF_FD,L,unmanaged,2901002,299,97.68
29,2901002,IDF_FD,L,managed,2921002,0,0.0
29,2901002,IDF_FD,L,managed,2921002,10,0.0
29,2901002,IDF_FD,L,managed,2921002,20,0.0
29,2901002,IDF_FD,L,managed,2921002,30,0.0
29,2901002,IDF_FD,L,managed,2921002,40,0.0
29,2901002,IDF_FD,L,managed,2921002,50,0.6
29,2901002,IDF_FD,L,managed,2921002,60,4.2
29,2901002,IDF_FD,L,managed,2921002,70,12.1
29,2901002,IDF_FD,L,managed,2921002,80,22.9
29,2901002,IDF_FD,L,managed,2921002,90,34.4
29,2901002,IDF_FD,L,managed,2921002,100,46.7
29,2901002,IDF_FD,L,managed,2921002,110,57.8
29,2901002,IDF_FD,L,managed,2921002,120,68.6
29,2901002,IDF_FD,L,managed,2921002,130,78.5
29,2901002,IDF_FD,L,managed,2921002,140,86.6
29,2901002,IDF_FD,L,managed,2921002,150,93.7
29,2901002,IDF_FD,L,managed,2921002,160,100.4
29,2901002,IDF_FD,L,managed,2921002,170,106.5
29,2901002,IDF_FD,L,managed,2921002,180,112.0
29,2901002,IDF_FD,L,managed,2921002,190,116.7
29,2901002,IDF_FD,L,managed,2921002,200,120.9
29,2901002,IDF_FD,L,managed,2921002,210,124.5
29,2901002,IDF_FD,L,managed,2921002,220,127.6
29,2901002,IDF_FD,L,managed,2921002,230,130.4
29,2901002,IDF_FD,L,managed,2921002,240,132.9
29,2901002,IDF_FD,L,managed,2921002,250,135.1
29,2901002,IDF_FD,L,managed,2921002,260,137.0
29,2901002,IDF_FD,L,managed,2921002,270,138.6
29,2901002,IDF_FD,L,managed,2921002,280,140.0
29,2901002,IDF_FD,L,managed,2921002,290,141.2
29,2901002,IDF_FD,L,managed,2921002,300,142.2
29,2901002,IDF_FD,L,managed,2921002,310,143.1
29,2901002,IDF_FD,L,managed,2921002,320,143.9
29,2901002,IDF_FD,L,managed,2921002,330,144.5
29,2901002,IDF_FD,L,managed,2921002,340,145.1
29,2901002,IDF_FD,L,managed,2921002,350,145.5
29,2901003,IDF_FDI,L,unmanaged,2901003,1,0.0
29,2901003,IDF_FDI,L,unmanaged,2901003,10,0.51
29,2901003,IDF_FDI,L,unmanaged,2901003,20,2.11
29,2901003,IDF_FDI,L,unmanaged,2901003,30,4.83
29,2901003,IDF_FDI,L,unmanaged,2901003,40,8.68
29,2901003,IDF_FDI,L,unmanaged,2901003,50,13.67
29,2901003,IDF_FDI,L,unmanaged,2901003,60,19.79
29,2901003,IDF_FDI,L,unmanaged,2901003,70,26.49
29,2901003,IDF_FDI,L,unmanaged,2901003,80,34.5
29,2901003,IDF_FDI,L,unmanaged,2901003,90,45.1
29,2901003,IDF_FDI,L,unmanaged,2901003,100,55.76
29,2901003,IDF_FDI,L,unmanaged,2901003,110,66.58
29,2901003,IDF_FDI,L,unmanaged,2901003,120,75.98
29,2901003,IDF_FDI,L,unmanaged,2901003,130,82.72
29,2901003,IDF_FDI,L,unmanaged,2901003,140,86.75
29,2901003,IDF_FDI,L,unmanaged,2901003,150,89.0
29,2901003,IDF_FDI,L,unmanaged,2901003,160,90.39
29,2901003,IDF_FDI,L,unmanaged,2901003,170,91.42
29,2901003,IDF_FDI,L,unmanaged,2901003,180,92.31
29,2901003,IDF_FDI,L,unmanaged,2901003,190,93.26
29,2901003,IDF_FDI,L,unmanaged,2901003,200,94.25
29,2901003,IDF_FDI,L,unmanaged,2901003,210,95.02
29,2901003,IDF_FDI,L,unmanaged,2901003,220,95.38
29,2901003,IDF_FDI,L,unmanaged,2901003,230,95.37
29,2901003,IDF_FDI,L,unmanaged,2901003,240,95.2
29,2901003,IDF_FDI,L,unmanaged,2901003,250,95.04
29,2901003,IDF_FDI,L,unmanaged,2901003,260,94.88
29,2901003,IDF_FDI,L,unmanaged,2901003,270,94.68
29,2901003,IDF_FDI,L,unmanaged,2901003,280,94.4
29,2901003,IDF_FDI,L,unmanaged,2901003,290,94.0
29,2901003,IDF_FDI,L,unmanaged,2901003,299,94.25
29,2901003,IDF_FDI,L,managed,2921003,0,0.0
29,2901003,IDF_FDI,L,managed,2921003,10,0.0
29,2901003,IDF_FDI,L,managed,2921003,20,0.0
29,2901003,IDF_FDI,L,managed,2921003,30,0.0
29,2901003,IDF_FDI,L,managed,2921003,40,0.0
29,2901003,IDF_FDI,L,managed,2921003,50,0.5
29,2901003,IDF_FDI,L,managed,2921003,60,4.1
29,2901003,IDF_FDI,L,managed,2921003,70,12.8
29,2901003,IDF_FDI,L,managed,2921003,80,24.6
29,2901003,IDF_FDI,L,managed,2921003,90,37.3
29,2901003,IDF_FDI,L,managed,2921003,100,50.9
29,2901003,IDF_FDI,L,managed,2921003,110,63.5
29,2901003,IDF_FDI,L,managed,2921003,120,75.4
29,2901003,IDF_FDI,L,managed,2921003,130,86.5
29,2901003,IDF_FDI,L,managed,2921003,140,95.6
29,2901003,IDF_FDI,L,managed,2921003,150,103.7
29,2901003,IDF_FDI,L,managed,2921003,160,111.2
29,2901003,IDF_FDI,L,managed,2921003,170,118.1
29,2901003,IDF_FDI,L,managed,2921003,180,124.1
29,2901003,IDF_FDI,L,managed,2921003,190,129.6
29,2901003,IDF_FDI,L,managed,2921003,200,134.3
29,2901003,IDF_FDI,L,managed,2921003,210,138.4
29,2901003,IDF_FDI,L,managed,2921003,220,141.9
29,2901003,IDF_FDI,L,managed,2921003,230,145.0
29,2901003,IDF_FDI,L,managed,2921003,240,147.9
29,2901003,IDF_FDI,L,managed,2921003,250,150.4
29,2901003,IDF_FDI,L,managed,2921003,260,152.5
29,2901003,IDF_FDI,L,managed,2921003,270,154.4
29,2901003,IDF_FDI,L,managed,2921003,280,156.0
29,2901003,IDF_FDI,L,managed,2921003,290,157.3
29,2901003,IDF_FDI,L,managed,2921003,300,158.5
29,2901003,IDF_FDI,L,managed,2921003,310,159.5
29,2901003,IDF_FDI,L,managed,2921003,320,160.4
29,2901003,IDF_FDI,L,managed,2921003,330,161.1
29,2901003,IDF_FDI,L,managed,2921003,340,161.8
29,2901003,IDF_FDI,L,managed,2921003,350,162.3
29,2901004,MS_PL,L,unmanaged,2901004,1,0.0
29,2901004,MS_PL,L,unmanaged,2901004,10,0.0
29,2901004,MS_PL,L,unmanaged,2901004,20,0.0
29,2901004,MS_PL,L,unmanaged,2901004,30,0.01
29,2901004,MS_PL,L,unmanaged,2901004,40,0.05
29,2901004,MS_PL,L,unmanaged,2901004,50,0.29
29,2901004,MS_PL,L,unmanaged,2901004,60,1.01
29,2901004,MS_PL,L,unmanaged,2901004,70,2.8
29,2901004,MS_PL,L,unmanaged,2901004,80,6.1
29,2901004,MS_PL,L,unmanaged,2901004,90,10.11
29,2901004,MS_PL,L,unmanaged,2901004,100,15.11
29,2901004,MS_PL,L,unmanaged,2901004,110,21.23
29,2901004,MS_PL,L,unmanaged,2901004,120,28.5
29,2901004,MS_PL,L,unmanaged,2901004,130,36.48
29,2901004,MS_PL,L,unmanaged,2901004,140,44.41
29,2901004,MS_PL,L,unmanaged,2901004,150,51.61
29,2901004,MS_PL,L,unmanaged,2901004,160,57.85
29,2901004,MS_PL,L,unmanaged,2901004,170,63.29
29,2901004,MS_PL,L,unmanaged,2901004,180,68.19
29,2901004,MS_PL,L,unmanaged,2901004,190,72.76
29,2901004,MS_PL,L,unmanaged,2901004,200,77.04
29,2901004,MS_PL,L,unmanaged,2901004,210,80.87
29,2901004,MS_PL,L,unmanaged,2901004,220,84.01
29,2901004,MS_PL,L,unmanaged,2901004,230,86.33
29,2901004,MS_PL,L,unmanaged,2901004,240,87.89
29,2901004,MS_PL,L,unmanaged,2901004,250,88.86
29,2901004,MS_PL,L,unmanaged,2901004,260,89.4
29,2901004,MS_PL,L,unmanaged,2901004,270,89.64
29,2901004,MS_PL,L,unmanaged,2901004,280,89.64
29,2901004,MS_PL,L,unmanaged,2901004,290,89.5
29,2901004,MS_PL,L,unmanaged,2901004,299,89.4
29,2901004,MS_PL,L,managed,2921004,0,0.0
29,2901004,MS_PL,L,managed,2921004,10,0.0
29,2901004,MS_PL,L,managed,2921004,20,0.0
29,2901004,MS_PL,L,managed,2921004,30,0.0
29,2901004,MS_PL,L,managed,2921004,40,0.0
29,2901004,MS_PL,L,managed,2921004,50,0.0
29,2901004,MS_PL,L,managed,2921004,60,0.0
29,2901004,MS_PL,L,managed,2921004,70,0.1
29,2901004,MS_PL,L,managed,2921004,80,0.2
29,2901004,MS_PL,L,managed,2921004,90,2.0
29,2901004,MS_PL,L,managed,2921004,100,4.3
29,2901004,MS_PL,L,managed,2921004,110,8.8
29,2901004,MS_PL,L,managed,2921004,120,14.0
29,2901004,MS_PL,L,managed,2921004,130,18.9
29,2901004,MS_PL,L,managed,2921004,140,23.3
29,2901004,MS_PL,L,managed,2921004,150,27.9
29,2901004,MS_PL,L,managed,2921004,160,32.5
29,2901004,MS_PL,L,managed,2921004,170,36.7
29,2901004,MS_PL,L,managed,2921004,180,40.4
29,2901004,MS_PL,L,managed,2921004,190,43.8
29,2901004,MS_PL,L,managed,2921004,200,46.9
29,2901004,MS_PL,L,managed,2921004,210,49.5
29,2901004,MS_PL,L,managed,2921004,220,51.9
29,2901004,MS_PL,L,managed,2921004,230,54.0
29,2901004,MS_PL,L,managed,2921004,240,55.8
29,2901004,MS_PL,L,managed,2921004,250,57.5
29,2901004,MS_PL,L,managed,2921004,260,59.0
29,2901004,MS_PL,L,managed,2921004,270,60.3
29,2901004,MS_PL,L,managed,2921004,280,61.5
29,2901004,MS_PL,L,managed,2921004,290,62.5
29,2901004,MS_PL,L,managed,2921004,300,63.4
29,2901004,MS_PL,L,managed,2921004,310,64.2
29,2901004,MS_PL,L,managed,2921004,320,64.9
29,2901004,MS_PL,L,managed,2921004,330,65.4
29,2901004,MS_PL,L,managed,2921004,340,65.9
29,2901004,MS_PL,L,managed,2921004,350,66.3
29,2901005,SBPS_PL,L,unmanaged,2901005,1,0.0
29,2901005,SBPS_PL,L,unmanaged,2901005,10,0.0
29,2901005,SBPS_PL,L,unmanaged,2901005,20,0.0
29,2901005,SBPS_PL,L,unmanaged,2901005,30,0.08
29,2901005,SBPS_PL,L,unmanaged,2901005,40,0.77
29,2901005,SBPS_PL,L,unmanaged,2901005,50,3.49
29,2901005,SBPS_PL,L,unmanaged,2901005,60,10.23
29,2901005,SBPS_PL,L,unmanaged,2901005,70,20.4
29,2901005,SBPS_PL,L,unmanaged,2901005,80,34.01
29,2901005,SBPS_PL,L,unmanaged,2901005,90,46.92
29,2901005,SBPS_PL,L,unmanaged,2901005,100,59.25
29,2901005,SBPS_PL,L,unmanaged,2901005,110,70.72
29,2901005,SBPS_PL,L,unmanaged,2901005,120,81.22
29,2901005,SBPS_PL,L,unmanaged,2901005,130,90.79
29,2901005,SBPS_PL,L,unmanaged,2901005,140,99.41
29,2901005,SBPS_PL,L,unmanaged,2901005,150,106.95
29,2901005,SBPS_PL,L,unmanaged,2901005,160,113.27
29,2901005,SBPS_PL,L,unmanaged,2901005,170,118.3
29,2901005,SBPS_PL,L,unmanaged,2901005,180,122.04
29,2901005,SBPS_PL,L,unmanaged,2901005,190,124.53
29,2901005,SBPS_PL,L,unmanaged,2901005,200,125.85
29,2901005,SBPS_PL,L,unmanaged,2901005,210,126.22
29,2901005,SBPS_PL,L,unmanaged,2901005,220,126.0
29,2901005,SBPS_PL,L,unmanaged,2901005,230,125.59
29,2901005,SBPS_PL,L,unmanaged,2901005,240,125.26
29,2901005,SBPS_PL,L,unmanaged,2901005,250,125.06
29,2901005,SBPS_PL,L,unmanaged,2901005,260,124.88
29,2901005,SBPS_PL,L,unmanaged,2901005,270,124.62
29,2901005,SBPS_PL,L,unmanaged,2901005,280,124.24
29,2901005,SBPS_PL,L,unmanaged,2901005,290,123.8
29,2901005,SBPS_PL,L,unmanaged,2901005,299,123.41
29,2901005,SBPS_PL,L,managed,2921005,0,0.0
29,2901005,SBPS_PL,L,managed,2921005,10,0.0
29,2901005,SBPS_PL,L,managed,2921005,20,0.0
29,2901005,SBPS_PL,L,managed,2921005,30,0.0
29,2901005,SBPS_PL,L,managed,2921005,40,0.0
29,2901005,SBPS_PL,L,managed,2921005,50,0.1
29,2901005,SBPS_PL,L,managed,2921005,60,1.2
29,2901005,SBPS_PL,L,managed,2921005,70,5.5
29,2901005,SBPS_PL,L,managed,2921005,80,13.7
29,2901005,SBPS_PL,L,managed,2921005,90,24.1
29,2901005,SBPS_PL,L,managed,2921005,100,35.6
29,2901005,SBPS_PL,L,managed,2921005,110,47.0
29,2901005,SBPS_PL,L,managed,2921005,120,57.6
29,2901005,SBPS_PL,L,managed,2921005,130,67.2
29,2901005,SBPS_PL,L,managed,2921005,140,74.0
29,2901005,SBPS_PL,L,managed,2921005,150,79.6
29,2901005,SBPS_PL,L,managed,2921005,160,85.0
29,2901005,SBPS_PL,L,managed,2921005,170,90.2
29,2901005,SBPS_PL,L,managed,2921005,180,94.7
29,2901005,SBPS_PL,L,managed,2921005,190,98.6
29,2901005,SBPS_PL,L,managed,2921005,200,101.8
29,2901005,SBPS_PL,L,managed,2921005,210,104.5
29,2901005,SBPS_PL,L,managed,2921005,220,106.6
29,2901005,SBPS_PL,L,managed,2921005,230,108.3
29,2901005,SBPS_PL,L,managed,2921005,240,109.8
29,2901005,SBPS_PL,L,managed,2921005,250,110.9
29,2901005,SBPS_PL,L,managed,2921005,260,111.7
29,2901005,SBPS_PL,L,managed,2921005,270,112.4
29,2901005,SBPS_PL,L,managed,2921005,280,112.8
29,2901005,SBPS_PL,L,managed,2921005,290,113.0
29,2901005,SBPS_PL,L,managed,2921005,300,113.2
29,2901005,SBPS_PL,L,managed,2921005,310,113.2
29,2901005,SBPS_PL,L,managed,2921005,320,113.1
29,2901005,SBPS_PL,L,managed,2921005,330,112.9
29,2901005,SBPS_PL,L,managed,2921005,340,112.6
29,2901005,SBPS_PL,L,managed,2921005,350,112.3
29,2901006,ESSF_BL,L,unmanaged,2901006,1,0.0
29,2901006,ESSF_BL,L,unmanaged,2901006,10,0.0
29,2901006,ESSF_BL,L,unmanaged,2901006,20,0.0
29,2901006,ESSF_BL,L,unmanaged,2901006,30,0.0
29,2901006,ESSF_BL,L,unmanaged,2901006,40,0.0
29,2901006,ESSF_BL,L,unmanaged,2901006,50,0.03
29,2901006,ESSF_BL,L,unmanaged,2901006,60,0.18
29,2901006,ESSF_BL,L,unmanaged,2901006,70,0.77
29,2901006,ESSF_BL,L,unmanaged,2901006,80,2.53
29,2901006,ESSF_BL,L,unmanaged,2901006,90,7.3
29,2901006,ESSF_BL,L,unmanaged,2901006,100,20.47
29,2901006,ESSF_BL,L,unmanaged,2901006,110,33.17
29,2901006,ESSF_BL,L,unmanaged,2901006,120,46.15
29,2901006,ESSF_BL,L,unmanaged,2901006,130,58.56
29,2901006,ESSF_BL,L,unmanaged,2901006,140,69.68
29,2901006,ESSF_BL,L,unmanaged,2901006,150,79.27
29,2901006,ESSF_BL,L,unmanaged,2901006,160,87.36
29,2901006,ESSF_BL,L,unmanaged,2901006,170,94.08
29,2901006,ESSF_BL,L,unmanaged,2901006,180,99.59
29,2901006,ESSF_BL,L,unmanaged,2901006,190,103.92
29,2901006,ESSF_BL,L,unmanaged,2901006,200,107.07
29,2901006,ESSF_BL,L,unmanaged,2901006,210,109.1
29,2901006,ESSF_BL,L,unmanaged,2901006,220,110.29
29,2901006,ESSF_BL,L,unmanaged,2901006,230,111.05
29,2901006,ESSF_BL,L,unmanaged,2901006,240,111.69
29,2901006,ESSF_BL,L,unmanaged,2901006,250,112.27
29,2901006,ESSF_BL,L,unmanaged,2901006,260,112.77
29,2901006,ESSF_BL,L,unmanaged,2901006,270,113.15
29,2901006,ESSF_BL,L,unmanaged,2901006,280,113.44
29,2901006,ESSF_BL,L,unmanaged,2901006,290,113.7
29,2901006,ESSF_BL,L,unmanaged,2901006,299,113.91
29,2901006,ESSF_BL,L,managed,2921006,0,0.0
29,2901006,ESSF_BL,L,managed,2921006,10,0.0
29,2901006,ESSF_BL,L,managed,2921006,20,0.0
29,2901006,ESSF_BL,L,managed,2921006,30,0.0
29,2901006,ESSF_BL,L,managed,2921006,40,0.0
29,2901006,ESSF_BL,L,managed,2921006,50,0.0
29,2901006,ESSF_BL,L,managed,2921006,60,0.0
29,2901006,ESSF_BL,L,managed,2921006,70,0.0
29,2901006,ESSF_BL,L,managed,2921006,80,0.0
29,2901006,ESSF_BL,L,managed,2921006,90,0.2
29,2901006,ESSF_BL,L,managed,2921006,100,1.8
29,2901006,ESSF_BL,L,managed,2921006,110,5.2
29,2901006,ESSF_BL,L,managed,2921006,120,11.6
29,2901006,ESSF_BL,L,managed,2921006,130,20.0
29,2901006,ESSF_BL,L,managed,2921006,140,31.0
29,2901006,ESSF_BL,L,managed,2921006,150,41.4
29,2901006,ESSF_BL,L,managed,2921006,160,52.7
29,2901006,ESSF_BL,L,managed,2921006,170,63.8
29,2901006,ESSF_BL,L,managed,2921006,180,74.6
29,2901006,ESSF_BL,L,managed,2921006,190,84.9
29,2901006,ESSF_BL,L,managed,2921006,200,94.7
29,2901006,ESSF_BL,L,managed,2921006,210,104.0
29,2901006,ESSF_BL,L,managed,2921006,220,112.7
29,2901006,ESSF_BL,L,managed,2921006,230,120.8
29,2901006,ESSF_BL,L,managed,2921006,240,128.1
29,2901006,ESSF_BL,L,managed,2921006,250,135.0
29,2901006,ESSF_BL,L,managed,2921006,260,141.2
29,2901006,ESSF_BL,L,managed,2921006,270,147.0
29,2901006,ESSF_BL,L,managed,2921006,280,152.3
29,2901006,ESSF_BL,L,managed,2921006,290,157.1
29,2901006,ESSF_BL,L,managed,2921006,300,161.5
29,2901006,ESSF_BL,L,managed,2921006,310,165.5
29,2901006,ESSF_BL,L,managed,2921006,320,169.1
